timestamp,source_ip,destination_ip,protocol,source_port,destination_port,packets,bytes,scenario
2026-09-11 07:26:41.171882129,192.168.10.12,192.168.10.1,UDP,54365,53,4,618,normal
2026-09-11 07:26:43.243580036,192.168.10.10,192.168.10.1,UDP,55509,53,58,29647,normal
2026-09-11 07:26:45.904613931,192.168.10.10,52.95.110.20,TCP,64791,443,7,4030,normal
2026-09-11 07:26:47.453490516,192.168.10.11,142.250.185.46,TCP,57927,443,14,10330,normal
2026-09-11 07:26:48.146569893,192.168.10.11,192.168.10.1,UDP,61520,53,1,891,normal
2026-09-11 07:26:52.651157697,192.168.10.11,23.62.99.10,TCP,57419,80,5,5746,normal
2026-09-11 07:26:52.938871213,192.168.10.13,54.239.28.85,TCP,63173,443,6,1676,normal
2026-09-11 07:26:53.115852944,192.168.10.11,142.250.185.46,TCP,54596,443,8,6890,normal
2026-09-11 07:27:00.282445402,192.168.10.13,54.239.28.85,TCP,59748,443,3,735,normal
2026-09-11 07:27:01.575862539,192.168.10.21,157.240.1.35,TCP,53531,443,21,12586,normal
2026-09-11 07:27:04.893209713,192.168.10.12,34.231.20.5,TCP,65302,8883,2,341,normal
2026-09-11 07:27:10.004368539,192.168.10.13,192.168.10.1,UDP,50025,53,3,987,normal
2026-09-11 07:27:10.937587614,192.168.10.10,52.95.110.20,TCP,55396,443,59,25160,normal
2026-09-11 07:27:14.218062335,192.168.10.13,54.239.28.85,TCP,55968,443,9,3152,normal
2026-09-11 07:27:20.089698089,192.168.10.21,157.240.1.35,TCP,49587,443,25,11994,normal
2026-09-11 07:27:23.796297043,192.168.10.12,34.231.20.5,TCP,59652,8883,3,500,normal
2026-09-11 07:27:25.620886560,192.168.10.11,45.57.40.1,TCP,58289,443,22,18340,normal
2026-09-11 07:27:28.361392680,192.168.10.11,192.168.10.1,UDP,54841,53,36,28939,normal
2026-09-11 07:27:37.907115567,192.168.10.10,52.95.110.20,TCP,53542,443,43,21119,normal
2026-09-11 07:27:37.910282676,192.168.10.21,17.253.144.10,TCP,54802,443,37,23511,normal
2026-09-11 07:27:40.671349603,192.168.10.11,45.57.40.1,TCP,55899,443,6,5283,normal
2026-09-11 07:27:42.916289042,192.168.10.12,34.231.20.5,TCP,57584,8883,1,116,normal
2026-09-11 07:27:46.410739398,192.168.10.11,142.250.185.46,TCP,62745,443,13,12309,normal
2026-09-11 07:27:47.387710276,192.168.10.21,192.168.10.1,UDP,54604,53,11,6014,normal
2026-09-11 07:27:52.173284443,192.168.10.20,13.107.42.14,TCP,55091,443,17,10632,normal
2026-09-11 07:27:52.229276245,192.168.10.13,54.239.28.85,TCP,49587,443,5,1208,normal
2026-09-11 07:27:53.561398644,192.168.10.21,17.253.144.10,TCP,54003,443,17,9121,normal
2026-09-11 07:27:54.486905683,192.168.10.11,45.57.40.1,TCP,64787,443,21,18132,normal
2026-09-11 07:27:59.184875499,192.168.10.11,192.168.10.1,UDP,64374,53,1,1152,normal
2026-09-11 07:28:02.815472305,192.168.10.21,192.168.10.1,UDP,58477,53,21,13378,normal
2026-09-11 07:28:02.947340320,192.168.10.21,157.240.1.35,TCP,50971,443,6,3134,normal
2026-09-11 07:28:04.459854150,192.168.10.12,192.168.10.1,UDP,56158,53,6,922,normal
2026-09-11 07:28:06.325260791,192.168.10.21,192.168.10.1,UDP,50208,53,17,9686,normal
2026-09-11 07:28:07.038501750,192.168.10.11,45.57.40.1,TCP,54977,443,40,24285,normal
2026-09-11 07:28:07.429012281,192.168.10.21,17.253.144.10,TCP,50705,443,16,10142,normal
2026-09-11 07:28:08.522480094,192.168.10.10,192.168.10.1,UDP,58635,53,8,4302,normal
2026-09-11 07:28:09.732182442,192.168.10.10,192.168.10.1,UDP,49379,53,14,9050,normal
2026-09-11 07:28:09.885170151,192.168.10.11,142.250.185.46,TCP,55922,443,1,755,normal
2026-09-11 07:28:10.388542837,192.168.10.13,54.239.28.85,TCP,63264,443,14,4096,normal
2026-09-11 07:28:16.440863233,192.168.10.10,52.95.110.20,TCP,52503,443,10,3939,normal
2026-09-11 07:28:16.689685624,192.168.10.21,142.250.185.46,TCP,53536,443,35,21698,normal
2026-09-11 07:28:22.570788731,192.168.10.21,157.240.1.35,TCP,56729,443,5,2757,normal
2026-09-11 07:28:30.941260986,192.168.10.21,17.253.144.10,TCP,58425,443,4,2395,normal
2026-09-11 07:28:31.535191788,192.168.10.11,142.250.185.46,TCP,64125,443,5,4760,normal
2026-09-11 07:28:31.663188364,192.168.10.11,45.57.40.1,TCP,55033,443,6,5280,normal
2026-09-11 07:28:33.387301200,192.168.10.10,52.95.110.20,TCP,63221,443,9,4129,normal
2026-09-11 07:28:37.041586964,192.168.10.21,157.240.1.35,TCP,49882,443,14,9915,normal
2026-09-11 07:28:42.272013655,192.168.10.21,192.168.10.1,UDP,50726,53,8,5040,normal
2026-09-11 07:28:45.199721047,192.168.10.20,13.107.42.14,TCP,59006,443,20,14097,normal
2026-09-11 07:28:47.431893732,192.168.10.13,162.159.200.1,UDP,53155,123,1,357,normal
2026-09-11 07:28:48.413363524,192.168.10.13,54.239.28.85,TCP,52575,443,9,2333,normal
2026-09-11 07:28:52.569750410,192.168.10.12,192.168.10.1,UDP,64646,53,1,152,normal
2026-09-11 07:28:55.287422836,192.168.10.11,45.57.40.1,TCP,58530,443,6,4463,normal
2026-09-11 07:28:55.511125686,192.168.10.11,142.250.185.46,TCP,54297,443,12,12203,normal
2026-09-11 07:28:59.616246696,192.168.10.11,45.57.40.1,TCP,59174,443,16,16166,normal
2026-09-11 07:29:02.690428650,192.168.10.10,52.95.110.20,TCP,58473,443,19,9185,normal
2026-09-11 07:29:05.686401213,192.168.10.20,192.168.10.1,UDP,64121,53,8,5746,normal
2026-09-11 07:29:08.531026605,192.168.10.21,142.250.185.46,TCP,65508,443,88,67746,normal
2026-09-11 07:29:12.705070738,192.168.10.10,52.95.110.20,TCP,56934,443,11,5841,normal
2026-09-11 07:29:15.925250295,192.168.10.11,45.57.40.1,TCP,64643,443,58,44798,normal
2026-09-11 07:29:19.359924399,192.168.10.12,34.231.20.5,TCP,64749,8883,1,148,normal
2026-09-11 07:29:19.597051684,192.168.10.13,54.239.28.85,TCP,54337,443,3,659,normal
2026-09-11 07:29:21.082214518,192.168.10.10,162.159.200.1,UDP,52772,123,20,9140,normal
2026-09-11 07:29:22.920635518,192.168.10.13,54.239.28.85,TCP,58580,443,12,4415,normal
2026-09-11 07:29:23.679443687,192.168.10.13,54.239.28.85,TCP,50102,443,8,2569,normal
2026-09-11 07:29:25.983634845,192.168.10.13,54.239.28.85,TCP,56381,443,3,1238,normal
2026-09-11 07:29:31.427105944,192.168.10.12,34.231.20.5,TCP,57412,8883,1,162,normal
2026-09-11 07:29:35.429042100,192.168.10.11,142.250.185.46,TCP,64119,443,5,4530,normal
2026-09-11 07:29:39.907860398,192.168.10.13,54.239.28.85,TCP,54296,443,2,610,normal
2026-09-11 07:29:47.643980984,192.168.10.10,192.168.10.1,UDP,53204,53,11,5605,normal
2026-09-11 07:29:48.597648127,192.168.10.21,157.240.1.35,TCP,51885,443,30,16571,normal
2026-09-11 07:29:50.595353805,192.168.10.10,192.168.10.1,UDP,61337,53,7,3597,normal
2026-09-11 07:30:01.491697755,192.168.10.11,45.57.40.1,TCP,56553,443,25,22731,normal
2026-09-11 07:30:02.627496104,192.168.10.10,52.95.110.20,TCP,57560,443,47,25460,normal
2026-09-11 07:30:03.128059929,192.168.10.21,157.240.1.35,TCP,56704,443,13,9232,normal
2026-09-11 07:30:07.935442824,192.168.10.10,52.95.110.20,TCP,55117,443,7,4574,normal
2026-09-11 07:30:08.225550537,192.168.10.10,52.95.110.20,TCP,53055,443,3,1330,normal
2026-09-11 07:30:09.365853677,192.168.10.20,142.250.185.46,TCP,56499,443,6,5031,normal
2026-09-11 07:30:12.889061520,192.168.10.20,192.168.10.1,UDP,52931,53,2,1426,normal
2026-09-11 07:30:14.518670546,192.168.10.21,17.253.144.10,TCP,55625,443,71,40073,normal
2026-09-11 07:30:15.808909479,192.168.10.21,157.240.1.35,TCP,61569,443,4,2494,normal
2026-09-11 07:30:20.120514120,192.168.10.13,192.168.10.1,UDP,56646,53,6,1904,normal
2026-09-11 07:30:25.368806417,192.168.10.10,52.95.110.20,TCP,50243,443,8,4435,normal
2026-09-11 07:30:30.947920567,192.168.10.11,192.168.10.1,UDP,56599,53,8,7012,normal
2026-09-11 07:30:31.504567384,192.168.10.11,45.57.40.1,TCP,55290,443,16,16590,normal
2026-09-11 07:30:39.710041201,192.168.10.12,34.231.20.5,TCP,58394,8883,4,565,normal
2026-09-11 07:30:40.511485050,192.168.10.11,45.57.40.1,TCP,61233,443,22,15880,normal
2026-09-11 07:30:46.039225154,192.168.10.11,142.250.185.46,TCP,58824,443,11,9069,normal
2026-09-11 07:30:49.864887888,192.168.10.13,54.239.28.85,TCP,55931,443,13,4034,normal
2026-09-11 07:30:50.427146481,192.168.10.21,17.253.144.10,TCP,57217,443,1,677,normal
2026-09-11 07:30:57.879219662,192.168.10.20,13.107.42.14,TCP,57076,443,12,10416,normal
2026-09-11 07:30:58.910860298,192.168.10.13,54.239.28.85,TCP,52958,443,9,3424,normal
2026-09-11 07:30:59.489892838,192.168.10.21,192.168.10.1,UDP,52776,53,24,15562,normal
2026-09-11 07:31:00.214876013,192.168.10.20,192.168.10.1,TCP,56273,680,1,60,port_scan
2026-09-11 07:31:00.571086656,192.168.10.20,192.168.10.1,TCP,56920,403,1,60,port_scan
2026-09-11 07:31:00.782645804,192.168.10.20,192.168.10.1,TCP,50401,113,1,60,port_scan
2026-09-11 07:31:01.115058130,192.168.10.20,192.168.10.1,TCP,57763,73,1,60,port_scan
2026-09-11 07:31:01.502975566,192.168.10.20,192.168.10.1,TCP,53833,901,1,60,port_scan
2026-09-11 07:31:01.519271723,192.168.10.20,192.168.10.1,TCP,53930,669,1,60,port_scan
2026-09-11 07:31:01.730574138,192.168.10.20,192.168.10.1,TCP,58569,481,1,60,port_scan
2026-09-11 07:31:01.769903841,192.168.10.20,192.168.10.1,TCP,53979,479,1,60,port_scan
2026-09-11 07:31:01.816922830,192.168.10.20,192.168.10.1,TCP,63196,91,1,60,port_scan
2026-09-11 07:31:01.963986239,192.168.10.20,192.168.10.1,TCP,65249,414,1,60,port_scan
2026-09-11 07:31:01.975829647,192.168.10.20,192.168.10.1,TCP,53292,418,1,60,port_scan
2026-09-11 07:31:02.563867631,192.168.10.13,54.239.28.85,TCP,65263,443,7,2346,normal
2026-09-11 07:31:02.580592779,192.168.10.20,192.168.10.1,TCP,63422,929,1,60,port_scan
2026-09-11 07:31:02.599148212,192.168.10.20,192.168.10.1,TCP,56046,951,1,60,port_scan
2026-09-11 07:31:02.820011494,192.168.10.20,192.168.10.1,TCP,63182,287,1,60,port_scan
2026-09-11 07:31:03.005226338,192.168.10.20,192.168.10.1,TCP,58479,546,1,60,port_scan
2026-09-11 07:31:03.441263692,192.168.10.20,192.168.10.1,TCP,50912,916,1,60,port_scan
2026-09-11 07:31:03.467021399,192.168.10.20,192.168.10.1,TCP,62550,1013,1,60,port_scan
2026-09-11 07:31:03.581166846,192.168.10.20,192.168.10.1,TCP,51841,66,1,60,port_scan
2026-09-11 07:31:03.584664878,192.168.10.20,192.168.10.1,TCP,55554,807,1,60,port_scan
2026-09-11 07:31:03.709098351,192.168.10.20,192.168.10.1,TCP,65398,972,1,60,port_scan
2026-09-11 07:31:03.830677204,192.168.10.11,192.168.10.1,UDP,53288,53,37,28200,normal
2026-09-11 07:31:04.210421014,192.168.10.20,192.168.10.1,TCP,61077,853,1,60,port_scan
2026-09-11 07:31:04.444239443,192.168.10.20,192.168.10.1,TCP,63988,235,1,60,port_scan
2026-09-11 07:31:04.957548983,192.168.10.20,192.168.10.1,TCP,60788,320,1,60,port_scan
2026-09-11 07:31:04.990502932,192.168.10.20,192.168.10.1,TCP,50146,301,1,60,port_scan
2026-09-11 07:31:05.043378023,192.168.10.20,192.168.10.1,TCP,57173,789,1,60,port_scan
2026-09-11 07:31:05.298130100,192.168.10.20,192.168.10.1,TCP,61140,538,1,60,port_scan
2026-09-11 07:31:05.352987685,192.168.10.20,192.168.10.1,TCP,58020,408,1,60,port_scan
2026-09-11 07:31:05.563298120,192.168.10.13,54.239.28.85,TCP,53093,443,1,336,normal
2026-09-11 07:31:05.646211239,192.168.10.20,192.168.10.1,TCP,52914,443,1,60,port_scan
2026-09-11 07:31:05.725541938,192.168.10.20,192.168.10.1,TCP,50002,526,1,60,port_scan
2026-09-11 07:31:05.863768063,192.168.10.20,192.168.10.1,TCP,64693,1003,1,60,port_scan
2026-09-11 07:31:06.294062235,192.168.10.20,192.168.10.1,TCP,55829,824,1,60,port_scan
2026-09-11 07:31:06.372069282,192.168.10.20,192.168.10.1,TCP,62460,499,1,60,port_scan
2026-09-11 07:31:06.528245728,192.168.10.20,192.168.10.1,TCP,50132,480,1,60,port_scan
2026-09-11 07:31:06.648972739,192.168.10.20,192.168.10.1,TCP,55692,110,1,60,port_scan
2026-09-11 07:31:06.680118422,192.168.10.20,192.168.10.1,TCP,56804,459,1,60,port_scan
2026-09-11 07:31:07.088170900,192.168.10.20,192.168.10.1,TCP,57636,842,1,60,port_scan
2026-09-11 07:31:07.137493936,192.168.10.20,192.168.10.1,TCP,53888,164,1,60,port_scan
2026-09-11 07:31:07.269576448,192.168.10.20,192.168.10.1,TCP,56868,878,1,60,port_scan
2026-09-11 07:31:07.278931062,192.168.10.20,192.168.10.1,TCP,49575,346,1,60,port_scan
2026-09-11 07:31:07.413903731,192.168.10.20,192.168.10.1,TCP,56697,813,1,60,port_scan
2026-09-11 07:31:07.430239850,192.168.10.20,192.168.10.1,TCP,57811,912,1,60,port_scan
2026-09-11 07:31:07.456663014,192.168.10.20,192.168.10.1,TCP,56367,31,1,60,port_scan
2026-09-11 07:31:07.792020983,192.168.10.20,192.168.10.1,TCP,56115,593,1,60,port_scan
2026-09-11 07:31:07.908622280,192.168.10.20,192.168.10.1,TCP,62595,924,1,60,port_scan
2026-09-11 07:31:08.077692895,192.168.10.20,192.168.10.1,TCP,51107,552,1,60,port_scan
2026-09-11 07:31:08.480934494,192.168.10.10,162.159.200.1,UDP,50093,123,1,542,normal
2026-09-11 07:31:08.528894162,192.168.10.20,192.168.10.1,TCP,51999,272,1,60,port_scan
2026-09-11 07:31:08.782236389,192.168.10.20,192.168.10.1,TCP,52961,532,1,60,port_scan
2026-09-11 07:31:08.826684727,192.168.10.20,192.168.10.1,TCP,63296,312,1,60,port_scan
2026-09-11 07:31:09.209304271,192.168.10.20,192.168.10.1,TCP,60040,847,1,60,port_scan
2026-09-11 07:31:09.525931480,192.168.10.20,192.168.10.1,TCP,51901,365,1,60,port_scan
2026-09-11 07:31:09.971221515,192.168.10.20,192.168.10.1,TCP,63014,974,1,60,port_scan
2026-09-11 07:31:10.109831394,192.168.10.20,192.168.10.1,TCP,58360,78,1,60,port_scan
2026-09-11 07:31:10.236947960,192.168.10.13,192.168.10.1,UDP,62113,53,12,4254,normal
2026-09-11 07:31:10.237733810,192.168.10.20,192.168.10.1,TCP,64145,285,1,60,port_scan
2026-09-11 07:31:10.388239740,192.168.10.13,54.239.28.85,TCP,59244,443,5,1626,normal
2026-09-11 07:31:10.556935333,192.168.10.21,17.253.144.10,TCP,63153,443,6,4390,normal
2026-09-11 07:31:10.846952129,192.168.10.20,192.168.10.1,TCP,57299,376,1,60,port_scan
2026-09-11 07:31:10.901808785,192.168.10.20,192.168.10.1,TCP,60092,215,1,60,port_scan
2026-09-11 07:31:10.910891811,192.168.10.20,192.168.10.1,TCP,64386,764,1,60,port_scan
2026-09-11 07:31:10.996230519,192.168.10.20,192.168.10.1,TCP,50600,545,1,60,port_scan
2026-09-11 07:31:11.138646874,192.168.10.20,192.168.10.1,TCP,51395,14,1,60,port_scan
2026-09-11 07:31:11.347498631,192.168.10.20,192.168.10.1,TCP,52291,493,1,60,port_scan
2026-09-11 07:31:11.635922352,192.168.10.20,192.168.10.1,TCP,53118,425,1,60,port_scan
2026-09-11 07:31:11.826996695,192.168.10.20,192.168.10.1,TCP,53403,134,1,60,port_scan
2026-09-11 07:31:11.964309103,192.168.10.20,192.168.10.1,TCP,62160,634,1,60,port_scan
2026-09-11 07:31:12.099612980,192.168.10.20,192.168.10.1,TCP,53020,530,1,60,port_scan
2026-09-11 07:31:12.115602567,192.168.10.20,192.168.10.1,TCP,56175,461,1,60,port_scan
2026-09-11 07:31:12.146528544,192.168.10.20,192.168.10.1,TCP,50065,360,1,60,port_scan
2026-09-11 07:31:12.244988075,192.168.10.20,192.168.10.1,TCP,51419,735,1,60,port_scan
2026-09-11 07:31:12.302152497,192.168.10.20,192.168.10.1,TCP,61688,60,1,60,port_scan
2026-09-11 07:31:12.647487236,192.168.10.20,192.168.10.1,TCP,53873,977,1,60,port_scan
2026-09-11 07:31:12.934848909,192.168.10.20,192.168.10.1,TCP,56640,118,1,60,port_scan
2026-09-11 07:31:13.183607392,192.168.10.20,192.168.10.1,TCP,51143,4,1,60,port_scan
2026-09-11 07:31:13.239954734,192.168.10.20,192.168.10.1,UDP,58006,53,8,4402,normal
2026-09-11 07:31:13.634603189,192.168.10.20,192.168.10.1,TCP,53856,406,1,60,port_scan
2026-09-11 07:31:13.827401658,192.168.10.20,192.168.10.1,TCP,56342,935,1,60,port_scan
2026-09-11 07:31:13.983810004,192.168.10.20,192.168.10.1,TCP,60826,94,1,60,port_scan
2026-09-11 07:31:14.053109815,192.168.10.20,192.168.10.1,TCP,55931,437,1,60,port_scan
2026-09-11 07:31:14.058084033,192.168.10.20,192.168.10.1,TCP,54681,507,1,60,port_scan
2026-09-11 07:31:14.279995470,192.168.10.12,34.231.20.5,TCP,49965,8883,6,868,normal
2026-09-11 07:31:14.602618968,192.168.10.20,192.168.10.1,TCP,61475,642,1,60,port_scan
2026-09-11 07:31:14.643766812,192.168.10.20,192.168.10.1,TCP,52002,857,1,60,port_scan
2026-09-11 07:31:14.857928677,192.168.10.20,192.168.10.1,TCP,62884,670,1,60,port_scan
2026-09-11 07:31:14.896651528,192.168.10.20,192.168.10.1,TCP,61438,688,1,60,port_scan
2026-09-11 07:31:15.074799182,192.168.10.20,192.168.10.1,TCP,57795,881,1,60,port_scan
2026-09-11 07:31:15.134967101,192.168.10.20,192.168.10.1,TCP,64244,431,1,60,port_scan
2026-09-11 07:31:15.639033192,192.168.10.20,192.168.10.1,TCP,50169,115,1,60,port_scan
2026-09-11 07:31:15.655528298,192.168.10.20,192.168.10.1,TCP,60825,63,1,60,port_scan
2026-09-11 07:31:15.773276449,192.168.10.20,192.168.10.1,TCP,65256,48,1,60,port_scan
2026-09-11 07:31:16.357019323,192.168.10.20,192.168.10.1,TCP,63682,926,1,60,port_scan
2026-09-11 07:31:16.392654549,192.168.10.20,192.168.10.1,TCP,65060,919,1,60,port_scan
2026-09-11 07:31:16.477218087,192.168.10.20,192.168.10.1,TCP,58776,980,1,60,port_scan
2026-09-11 07:31:16.562822101,192.168.10.20,192.168.10.1,TCP,50855,62,1,60,port_scan
2026-09-11 07:31:16.917395196,192.168.10.20,192.168.10.1,TCP,55799,345,1,60,port_scan
2026-09-11 07:31:16.934420144,192.168.10.20,192.168.10.1,TCP,52727,829,1,60,port_scan
2026-09-11 07:31:16.971559266,192.168.10.20,192.168.10.1,TCP,53627,145,1,60,port_scan
2026-09-11 07:31:17.038561335,192.168.10.20,192.168.10.1,TCP,52665,657,1,60,port_scan
2026-09-11 07:31:17.042840561,192.168.10.20,192.168.10.1,TCP,49670,1011,1,60,port_scan
2026-09-11 07:31:17.395184470,192.168.10.20,192.168.10.1,TCP,63673,737,1,60,port_scan
2026-09-11 07:31:17.912746905,192.168.10.20,192.168.10.1,TCP,53082,80,1,60,port_scan
2026-09-11 07:31:17.975738650,192.168.10.20,192.168.10.1,TCP,63763,621,1,60,port_scan
2026-09-11 07:31:18.024500955,192.168.10.20,192.168.10.1,TCP,65175,654,1,60,port_scan
2026-09-11 07:31:18.092941142,192.168.10.11,192.168.10.1,UDP,54978,53,8,6647,normal
2026-09-11 07:31:18.107077041,192.168.10.20,192.168.10.1,TCP,65067,880,1,60,port_scan
2026-09-11 07:31:18.308318397,192.168.10.20,192.168.10.1,TCP,65493,423,1,60,port_scan
2026-09-11 07:31:18.423555188,192.168.10.20,192.168.10.1,TCP,52520,212,1,60,port_scan
2026-09-11 07:31:18.647521151,192.168.10.20,192.168.10.1,TCP,58005,662,1,60,port_scan
2026-09-11 07:31:19.029504868,192.168.10.20,192.168.10.1,TCP,52904,795,1,60,port_scan
2026-09-11 07:31:19.594746865,192.168.10.20,192.168.10.1,TCP,52386,739,1,60,port_scan
2026-09-11 07:31:19.745216922,192.168.10.20,192.168.10.1,TCP,50035,851,1,60,port_scan
2026-09-11 07:31:20.496955901,192.168.10.20,192.168.10.1,TCP,56870,246,1,60,port_scan
2026-09-11 07:31:20.568058718,192.168.10.20,192.168.10.1,TCP,62015,307,1,60,port_scan
2026-09-11 07:31:20.602685760,192.168.10.20,192.168.10.1,TCP,53184,843,1,60,port_scan
2026-09-11 07:31:20.703819004,192.168.10.20,192.168.10.1,TCP,55681,553,1,60,port_scan
2026-09-11 07:31:21.031509310,192.168.10.20,192.168.10.1,TCP,63224,1004,1,60,port_scan
2026-09-11 07:31:21.171755629,192.168.10.20,192.168.10.1,TCP,62029,407,1,60,port_scan
2026-09-11 07:31:21.178408672,192.168.10.20,192.168.10.1,TCP,53433,576,1,60,port_scan
2026-09-11 07:31:21.266291207,192.168.10.20,192.168.10.1,TCP,50278,357,1,60,port_scan
2026-09-11 07:31:21.269065954,192.168.10.20,192.168.10.1,TCP,49966,178,1,60,port_scan
2026-09-11 07:31:21.452655568,192.168.10.20,192.168.10.1,TCP,52607,472,1,60,port_scan
2026-09-11 07:31:21.525804624,192.168.10.20,192.168.10.1,TCP,50410,386,1,60,port_scan
2026-09-11 07:31:21.554896716,192.168.10.20,192.168.10.1,TCP,52282,786,1,60,port_scan
2026-09-11 07:31:21.566193556,192.168.10.20,192.168.10.1,TCP,56845,595,1,60,port_scan
2026-09-11 07:31:21.631642642,192.168.10.20,192.168.10.1,TCP,63582,760,1,60,port_scan
2026-09-11 07:31:22.314820321,192.168.10.20,192.168.10.1,TCP,63811,782,1,60,port_scan
2026-09-11 07:31:22.520380112,192.168.10.20,192.168.10.1,TCP,58226,627,1,60,port_scan
2026-09-11 07:31:22.568252607,192.168.10.20,192.168.10.1,TCP,59043,594,1,60,port_scan
2026-09-11 07:31:22.627848724,192.168.10.20,192.168.10.1,TCP,58168,207,1,60,port_scan
2026-09-11 07:31:22.628939046,192.168.10.20,192.168.10.1,TCP,58105,818,1,60,port_scan
2026-09-11 07:31:22.972387206,192.168.10.20,192.168.10.1,TCP,58978,652,1,60,port_scan
2026-09-11 07:31:23.353162830,192.168.10.20,192.168.10.1,TCP,64956,216,1,60,port_scan
2026-09-11 07:31:23.400258234,192.168.10.20,192.168.10.1,TCP,54763,274,1,60,port_scan
2026-09-11 07:31:23.451304194,192.168.10.20,192.168.10.1,TCP,57482,790,1,60,port_scan
2026-09-11 07:31:23.454148912,192.168.10.20,192.168.10.1,TCP,63270,960,1,60,port_scan
2026-09-11 07:31:23.629509589,192.168.10.20,192.168.10.1,TCP,55137,889,1,60,port_scan
2026-09-11 07:31:23.695375112,192.168.10.20,192.168.10.1,TCP,56775,327,1,60,port_scan
2026-09-11 07:31:23.834014154,192.168.10.20,192.168.10.1,TCP,50411,512,1,60,port_scan
2026-09-11 07:31:24.046849744,192.168.10.20,192.168.10.1,TCP,54210,138,1,60,port_scan
2026-09-11 07:31:24.081120387,192.168.10.20,192.168.10.1,TCP,53881,474,1,60,port_scan
2026-09-11 07:31:24.359485073,192.168.10.20,192.168.10.1,TCP,52563,506,1,60,port_scan
2026-09-11 07:31:24.825878238,192.168.10.20,192.168.10.1,TCP,61519,372,1,60,port_scan
2026-09-11 07:31:24.838808491,192.168.10.20,192.168.10.1,TCP,59066,13,1,60,port_scan
2026-09-11 07:31:24.919283462,192.168.10.20,192.168.10.1,TCP,51323,758,1,60,port_scan
2026-09-11 07:31:24.943210944,192.168.10.20,192.168.10.1,TCP,64803,647,1,60,port_scan
2026-09-11 07:31:25.089875323,192.168.10.20,192.168.10.1,TCP,65116,692,1,60,port_scan
2026-09-11 07:31:25.342516034,192.168.10.20,192.168.10.1,TCP,56020,500,1,60,port_scan
2026-09-11 07:31:25.352311117,192.168.10.20,192.168.10.1,TCP,58227,753,1,60,port_scan
2026-09-11 07:31:25.697557146,192.168.10.20,192.168.10.1,TCP,49288,557,1,60,port_scan
2026-09-11 07:31:25.808084402,192.168.10.20,192.168.10.1,TCP,53324,712,1,60,port_scan
2026-09-11 07:31:25.984848757,192.168.10.20,192.168.10.1,TCP,60333,142,1,60,port_scan
2026-09-11 07:31:26.046755640,192.168.10.20,192.168.10.1,TCP,61594,597,1,60,port_scan
2026-09-11 07:31:26.216223875,192.168.10.20,192.168.10.1,TCP,64450,489,1,60,port_scan
2026-09-11 07:31:26.402695682,192.168.10.20,192.168.10.1,TCP,56760,324,1,60,port_scan
2026-09-11 07:31:26.671641621,192.168.10.20,192.168.10.1,TCP,56218,141,1,60,port_scan
2026-09-11 07:31:26.849557824,192.168.10.20,192.168.10.1,TCP,52000,180,1,60,port_scan
2026-09-11 07:31:27.788616939,192.168.10.20,192.168.10.1,TCP,55912,470,1,60,port_scan
2026-09-11 07:31:27.875915776,192.168.10.20,192.168.10.1,TCP,53155,25,1,60,port_scan
2026-09-11 07:31:27.940890257,192.168.10.20,192.168.10.1,TCP,62111,856,1,60,port_scan
2026-09-11 07:31:27.953007622,192.168.10.20,192.168.10.1,TCP,53671,280,1,60,port_scan
2026-09-11 07:31:28.022776261,192.168.10.20,192.168.10.1,TCP,63589,942,1,60,port_scan
2026-09-11 07:31:28.374687778,192.168.10.20,192.168.10.1,TCP,52339,826,1,60,port_scan
2026-09-11 07:31:28.443132504,192.168.10.20,192.168.10.1,TCP,55182,137,1,60,port_scan
2026-09-11 07:31:28.498920543,192.168.10.20,192.168.10.1,TCP,60086,282,1,60,port_scan
2026-09-11 07:31:28.791087578,192.168.10.20,192.168.10.1,TCP,57123,163,1,60,port_scan
2026-09-11 07:31:28.916418034,192.168.10.20,192.168.10.1,TCP,56468,455,1,60,port_scan
2026-09-11 07:31:29.548253821,192.168.10.13,54.239.28.85,TCP,62890,443,8,2311,normal
2026-09-11 07:31:29.792592732,192.168.10.20,192.168.10.1,TCP,65525,202,1,60,port_scan
2026-09-11 07:31:29.839723899,192.168.10.20,192.168.10.1,TCP,62282,658,1,60,port_scan
2026-09-11 07:31:29.929946955,192.168.10.20,192.168.10.1,TCP,64616,814,1,60,port_scan
2026-09-11 07:31:30.267572540,192.168.10.13,192.168.10.1,UDP,50516,53,4,1294,normal
2026-09-11 07:31:30.355827619,192.168.10.20,192.168.10.1,TCP,50276,58,1,60,port_scan
2026-09-11 07:31:30.573899224,192.168.10.20,192.168.10.1,TCP,58698,1021,1,60,port_scan
2026-09-11 07:31:30.576814639,192.168.10.20,192.168.10.1,TCP,65022,513,1,60,port_scan
2026-09-11 07:31:30.724455842,192.168.10.10,192.168.10.1,UDP,57741,53,20,13558,normal
2026-09-11 07:31:31.584752704,192.168.10.20,192.168.10.1,TCP,62052,374,1,60,port_scan
2026-09-11 07:31:31.983556769,192.168.10.21,157.240.1.35,TCP,62174,443,56,31660,normal
2026-09-11 07:31:32.057806754,192.168.10.20,192.168.10.1,TCP,52645,170,1,60,port_scan
2026-09-11 07:31:32.125286466,192.168.10.20,192.168.10.1,TCP,50933,815,1,60,port_scan
